year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2016,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",307.00,66.00,26.89,3.97,13.18,0.00,21.96,5.00,2.00,5500.00,2844.00,621.00,470.00,0.00,1565.00
2016,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",286.00,89.00,31.40,3.78,10.37,0.21,43.24,3.00,1.00,5783.00,1717.00,195.00,553.00,45.00,3273.00
2016,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",306.00,94.00,26.84,5.09,16.21,0.00,45.86,1.00,0.00,5257.00,1485.00,266.00,725.00,0.00,2781.00
2016,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",263.00,50.00,10.58,3.46,8.38,0.00,27.58,1.00,1.00,3970.00,762.00,388.00,415.00,0.00,2405.00
2016,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",271.00,31.00,11.85,1.12,9.21,0.00,8.82,2.00,0.00,1268.00,531.00,112.00,301.00,0.00,324.00
2016,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",289.00,44.00,20.88,0.26,8.49,0.22,14.15,2.00,0.00,2016.00,806.00,47.00,267.00,7.00,889.00
2016,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",297.00,56.00,27.54,0.34,10.99,0.00,17.13,1.00,1.00,2914.00,1505.00,30.00,390.00,0.00,989.00
2016,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",328.00,43.00,23.61,0.32,9.43,0.00,9.64,12.00,0.00,2219.00,1356.00,38.00,301.00,0.00,524.00
2015,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",316.00,62.00,24.69,1.25,12.06,1.00,23.00,3.00,0.00,3066.00,1153.00,67.00,499.00,30.00,1317.00
2015,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",302.00,40.00,17.55,0.02,12.76,0.63,9.04,0.00,0.00,1913.00,724.00,4.00,266.00,17.00,902.00
2015,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",344.00,35.00,15.17,2.01,11.23,0.00,6.59,2.00,2.00,1603.00,681.00,193.00,323.00,0.00,406.00
2015,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",323.00,53.00,20.78,1.00,14.07,0.00,17.15,0.00,0.00,2410.00,1048.00,42.00,358.00,0.00,962.00
2015,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",346.00,78.00,36.97,2.41,18.20,0.83,19.58,2.00,2.00,3917.00,1736.00,296.00,639.00,15.00,1231.00
2015,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",357.00,71.00,32.76,0.32,20.58,0.14,17.20,1.00,0.00,3602.00,1384.00,26.00,828.00,12.00,1352.00
2015,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,31.00,18.03,0.19,4.37,0.00,8.42,1.00,1.00,1710.00,819.00,19.00,213.00,0.00,659.00
2015,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124.00,32.00,10.09,4.61,8.76,0.00,8.53,4.00,0.00,1952.00,448.00,434.00,516.00,0.00,554.00
2015,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,27.00,8.66,2.76,4.16,0.00,11.43,0.00,0.00,2086.00,386.00,266.00,170.00,0.00,1264.00
2015,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124.00,36.00,18.20,0.00,8.22,0.00,9.59,4.00,0.00,1177.00,702.00,0.00,191.00,0.00,284.00
2015,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",111.00,22.00,7.94,0.40,6.98,0.00,6.67,9.00,0.00,1510.00,365.00,67.00,458.00,0.00,620.00
2015,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",118.00,24.00,8.68,0.00,4.48,0.00,10.84,1.00,0.00,1268.00,490.00,0.00,123.00,0.00,655.00
2014,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",119.00,33.00,13.24,0.00,3.80,0.00,15.96,3.00,1.00,1476.00,654.00,0.00,166.00,0.00,656.00
2014,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",113.00,27.00,13.05,1.26,2.70,0.00,9.99,1.00,0.00,1297.00,613.00,87.00,85.00,0.00,512.00
2014,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,17.00,9.33,1.07,1.34,0.00,5.26,2.00,0.00,1198.00,563.00,46.00,165.00,0.00,424.00
2014,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116.00,25.00,11.72,0.60,6.97,0.00,5.71,0.00,0.00,1281.00,680.00,38.00,251.00,0.00,312.00
2014,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",121.00,35.00,18.88,2.38,4.45,0.00,9.29,2.00,0.00,2005.00,1032.00,199.00,245.00,0.00,529.00
2014,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",122.00,47.00,21.70,2.36,8.04,0.00,14.90,1.00,0.00,3116.00,1333.00,413.00,348.00,0.00,1022.00
2014,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,42.00,14.15,2.26,6.48,0.00,19.11,0.00,0.00,2756.00,780.00,189.00,268.00,0.00,1519.00
2014,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",122.00,22.00,7.73,0.94,3.55,0.00,9.79,3.00,1.00,1426.00,446.00,60.00,149.00,0.00,771.00
2014,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116.00,28.00,11.34,1.48,8.96,0.00,6.23,1.00,1.00,1572.00,516.00,192.00,288.00,0.00,576.00
2014,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",119.00,17.00,8.07,0.29,2.27,0.00,6.36,2.00,0.00,974.00,538.00,20.00,82.00,0.00,334.00
2014,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",108.00,21.00,6.97,0.81,4.76,0.00,8.46,4.00,0.00,1116.00,268.00,87.00,251.00,0.00,510.00
2014,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,26.00,14.51,0.00,1.34,0.00,10.15,0.00,0.00,1326.00,599.00,0.00,42.00,0.00,685.00
2013,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,34.00,17.73,4.49,3.26,0.00,8.52,13.00,0.00,1167.00,545.00,207.00,117.00,0.00,298.00
2013,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",110.00,14.00,7.95,0.00,0.64,0.00,5.41,4.00,0.00,649.00,275.00,0.00,36.00,0.00,338.00
2013,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116.00,10.00,5.20,0.00,0.97,0.00,3.83,1.00,0.00,543.00,209.00,0.00,98.00,0.00,236.00
2013,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",111.00,23.00,12.34,0.91,2.39,0.00,7.36,0.00,1.00,1246.00,498.00,52.00,81.00,0.00,615.00
2013,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",122.00,36.00,20.81,0.85,5.51,0.00,8.84,3.00,1.00,1861.00,896.00,101.00,140.00,0.00,724.00
2013,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",123.00,36.00,18.47,1.50,4.03,0.00,12.00,3.00,1.00,1754.00,725.00,160.00,154.00,0.00,715.00
2013,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",118.00,37.00,11.07,2.40,9.57,0.00,13.97,2.00,0.00,2187.00,494.00,177.00,320.00,0.00,1196.00
2013,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120.00,23.00,10.83,0.63,2.83,0.00,8.71,2.00,0.00,1183.00,426.00,40.00,181.00,0.00,536.00
2013,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",116.00,36.00,19.32,1.79,3.61,0.00,11.29,3.00,0.00,1812.00,1062.00,100.00,152.00,0.00,498.00
